时间,大项,比赛,场馆
21日15:30,足球,女子E组 英国2:0智利,札幌穹顶体育场
21日16:00,足球,女子F组 中国0:5巴西,宫城体育场
21日16:30,足球,女子G组 瑞典3:0美国,东京体育场
21日18:30,足球,女子E组 日本1:1加拿大,札幌穹顶体育场
21日19:00,足球,女子F组 赞比亚3:10荷兰,宫城体育场
21日19:30,足球,女子G组 澳大利亚2:1新西兰,东京体育场
21日08:00,棒球/垒球,垒球开幕分组循环赛 澳大利亚1:8日本,福岛县营吾妻球场
21日11:00,棒球/垒球,垒球开幕分组循环赛 意大利0:2美国,福岛县营吾妻球场
21日14:00,棒球/垒球,垒球开幕分组循环赛 墨西哥0:4加拿大,福岛县营吾妻球场
